source_json,company_id,company_name,report_year,source_doc_id,risk_name,category,subcategory,exposure_score,evidence_quotes,evidence_interpretations,reason,mitigants,metric_hints,need_human_review,quality_sufficiency,quality_need_human_review,quality_notes
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000718_2023/A000718_2023_risk_exposure.json,A000718,苏宁环球,2023,A000718_2023,现金流恶化风险,财务流动性,经营及筹资现金流,3,"现金及现金等价物净增加额 | -417,159,400. 01 | 528,169,108.81 | -178.98% || 经营活动产生的现金流量净额 | 19,326,758.38 | 388,513,547. 67 | 407,766,177. 65 | -307,504,672. 48 || 筹资活动产生的现金流量净额 | -530,800,656.68 | -248,489,685. 03 | 113. 61% || 投资活动产生的现金流量净额 | -394,486,617. 59 | -17,109,705. 60 | 2,205.63%",现金及现金等价物净减少4.17亿元，同比下降178.98%，表明公司整体流动性显著恶化。 || 第四季度经营活动现金流净额为-3.08亿元，显示期末现金流压力。 || 筹资活动现金流净额减少5.31亿元，降幅113.61%，主要系归还银行贷款，增加融资压力。 || 投资活动现金流大幅流出3.94亿元，主要因购买总部办公大楼，进一步消耗现金储备。,多项现金流指标均显示公司2023年面临严重的现金流出压力，筹资和投资活动大幅消耗现金，可能导致流动性危机。,,现金及现金等价物净增加额 || 经营活动现金流净额（第四季度） || 筹资活动现金流净额,False,sufficient,True,风险识别主要依赖财务表格和特殊事项披露，部分风险（如医疗美容成本上升）缺乏成本结构细节，需人工复核是否涉及更深层因素。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000718_2023/A000718_2023_risk_exposure.json,A000718,苏宁环球,2023,A000718_2023,商誉减值风险,财务流动性,资产减值,2,"资产减值 | -38, 985,387. 62 | -14. 52% | 主要系商誉计提减值。 || 2023 年度石家庄苏亚、唐山苏亚未完成业绩承诺，需由原股东医美产业基金、苏宁环球投资进行现金补偿金额共计 522.2 万元。截至本报告披露日，该补偿款已支付。",公司计提商誉减值损失约3899万元，占利润总额14.52%，表明收购资产可能存在持续减值风险。 || 两家医美子公司未完成业绩承诺，触发补偿，虽已收到补偿款，但显示收购标的盈利未达预期，商誉面临进一步减值风险。,商誉减值已计提且业绩承诺未完成，组合证据表明收购整合风险持续，可能影响资产质量和现金流。,现金补偿已支付，缓解部分业绩风险,商誉减值金额 || 业绩承诺未完成补偿金额,False,sufficient,True,风险识别主要依赖财务表格和特殊事项披露，部分风险（如医疗美容成本上升）缺乏成本结构细节，需人工复核是否涉及更深层因素。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000718_2023/A000718_2023_risk_exposure.json,A000718,苏宁环球,2023,A000718_2023,房地产行业需求下行风险,需求周期,主营业务收入下降,2,"房地产 | 1,610,750,008.90 | 543,637,855.11 | 66.25% | -9.84% | -4.63% | -1.85%",房地产业务营业收入同比下降9.84%，显示市场需求疲软或销售受阻。,房地产业务是公司收入主要来源，营业收入出现明显下降，反映行业周期或区域需求减少。,,房地产收入同比变化率,False,sufficient,True,风险识别主要依赖财务表格和特殊事项披露，部分风险（如医疗美容成本上升）缺乏成本结构细节，需人工复核是否涉及更深层因素。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000718_2023/A000718_2023_risk_exposure.json,A000718,苏宁环球,2023,A000718_2023,医疗美容成本上升风险,市场价格,营业成本,2,"医疗美容 | 198,327, 663.34 | 99,739,448.76 | 49.71% | 3.36% | 27.25% | -9.44% || 医美及生物医药 | 辅助费用 | 14,588,383.08 | 14.63% | 7,684,290. 30 | 9.80% | 89.85%",医疗美容业务营业成本同比增长27.25%，远高于收入增速3.36%，导致毛利率下降9.44个百分点，盈利空间被压缩。 || 辅助费用同比上升89.85%，是成本上升的重要原因之一，可能源于市场推广或设备维护费用增加。,成本快速上升侵蚀医疗美容业务利润，且无明确对冲措施，可能持续影响盈利能力。,,医疗美容营业成本同比增幅 || 医疗美容毛利率变化,False,sufficient,True,风险识别主要依赖财务表格和特殊事项披露，部分风险（如医疗美容成本上升）缺乏成本结构细节，需人工复核是否涉及更深层因素。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000718_2023/A000718_2023_risk_exposure.json,A000718,苏宁环球,2023,A000718_2023,供应商集中度风险,供应链,采购集中度,2,"前五名供应商合计采购金额（元） | 682,805,201.81 || 前五名供应商合计采购金额占年度采购总额比例 | 51.34% || 1 | 江苏中昱建设工程有限公司 | 376,272,429. 26 | 28.29%",前五名供应商采购总额约6.83亿元。 || 前五名供应商占年度采购总额的51.34%，集中度较高，可能面临单一供应商依赖导致的供应中断或议价风险。 || 第一大供应商占采购总额28.29%，依赖程度较高，若该供应商出现问题可能影响项目进度。,超过一半的采购来自前五名供应商，且第一大供应商占比接近30%，存在供应链中断或价格控制风险。,,前五名供应商采购占比 || 第一大供应商采购占比,False,sufficient,True,风险识别主要依赖财务表格和特殊事项披露，部分风险（如医疗美容成本上升）缺乏成本结构细节，需人工复核是否涉及更深层因素。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000718_2023/A000718_2023_risk_exposure.json,A000718,苏宁环球,2023,A000718_2023,董事短线交易处罚风险,诉讼合规治理,个人违规,1,张桂平先生时任安徽古井贡酒股份有限公司独立董事期间，因其配偶 2022年 2 月买卖古井贡酒股票构成短线交易，深圳证券交易所给予张桂平先生通报批评的处分；安徽证监局给予张桂平先生警告，并处以 15 万元罚款。,公司董事长张桂平因配偶短线交易受到交易所批评和证监会警告及罚款，显示公司治理和内部合规存在隐患。,尽管违规属于个人行为且罚款金额不高，但涉及董事长，可能损害公司声誉并反映内控缺陷。,,罚款金额,False,sufficient,True,风险识别主要依赖财务表格和特殊事项披露，部分风险（如医疗美容成本上升）缺乏成本结构细节，需人工复核是否涉及更深层因素。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000718_2023/A000718_2023_risk_exposure.json,A000718,苏宁环球,2023,A000718_2023,投资收益亏损风险,财务流动性,非经常性损益,2,"投资收益 | -73,912,970. 25 | -27. 54% | 主要系按权益法确认损益和西咸项目股权处置损益。",投资收益亏损7391万元，占利润总额-27.54%，主要来自权益法核算的投资损失和股权处置亏损，对利润产生重大负面影响。,投资收益大幅亏损，显示对外投资或合作项目经营不善，可能持续影响盈利。,,投资收益金额 || 投资收益占利润总额比例,False,sufficient,True,风险识别主要依赖财务表格和特殊事项披露，部分风险（如医疗美容成本上升）缺乏成本结构细节，需人工复核是否涉及更深层因素。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000736_2023/A000736_2023_risk_exposure.json,A000736,中交地产,2023,A000736_2023,房地产销售收入下滑,需求周期,销售收入,3,"房地产销售 | 32,231,026,229.27 | 28,933,832,107.41 | 10.23% | -15.83% | -12.88% | 减少3.04个百分点",营业收入比上年同期增减为-15.83%，表明房地产销售收入同比下降15.83%，对公司收入产生重大影响。,房地产销售收入同比下降15.83%，收入下滑直接减少公司主要收入来源，风险暴露高。,聚焦核心城市和区域，坚持住宅为主、现金为王的基本理念 || 加速推进存货去化与盘活,房地产销售收入同比变化率,False,sufficient,False,提取了四个风险：收入下滑、毛利率下降、筹资现金流恶化、供应商集中度偏高，证据均为原文数据或明确披露。部分风险（如存货减值、政策监管）缺乏明确数据支撑，未纳入。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000736_2023/A000736_2023_risk_exposure.json,A000736,中交地产,2023,A000736_2023,房地产销售毛利率下降,市场价格,销售毛利率,2,"房地产销售 | 32,231,026,229.27 | 28,933,832,107.41 | 10.23% | -15.83% | -12.88% | 减少3.04个百分点",毛利率为10.23%，比上年同期减少3.04个百分点，表明盈利能力下降。,毛利率下降3.04个百分点，反映市场竞争或成本上升导致利润空间压缩，但公司有成本管控措施，风险中等。,深入挖掘降本潜力，完善成本管控重点指标 || 深化集采战采，提升采购管理和供应链管理水平,毛利率变动百分点,False,sufficient,False,提取了四个风险：收入下滑、毛利率下降、筹资现金流恶化、供应商集中度偏高，证据均为原文数据或明确披露。部分风险（如存货减值、政策监管）缺乏明确数据支撑，未纳入。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000736_2023/A000736_2023_risk_exposure.json,A000736,中交地产,2023,A000736_2023,筹资活动现金流净流出大幅增加,财务流动性,现金流,3,"筹资活动产生的现金流量净额 | -6,856,799,417.53 | -2,589,069,905.98 | 164.84%",筹资活动现金流净额由-25.89亿元恶化至-68.57亿元，净流出同比增加164.84%，表明公司融资环境收紧或偿债压力增大。,筹资活动现金流净流出大幅增加，直接威胁公司现金流安全，风险暴露度高。,持续优化负债结构，降低融资成本，保证公司整体现金流安全 || 开拓创新融资，构建多元化的融资体系,筹资活动产生的现金流量净额增速,False,sufficient,False,提取了四个风险：收入下滑、毛利率下降、筹资现金流恶化、供应商集中度偏高，证据均为原文数据或明确披露。部分风险（如存货减值、政策监管）缺乏明确数据支撑，未纳入。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000736_2023/A000736_2023_risk_exposure.json,A000736,中交地产,2023,A000736_2023,供应商集中度偏高,供应链,供应商集中度,2,"前五名供应商合计采购金额（元） | 5,233,003,853.52
前五名供应商合计采购金额占年度采购总额比例 | 42.95%
前五名供应商采购额中关联方采购额占年度采购总额比例 | 37.07%",前五名供应商采购额占年度采购总额42.95%，且其中关联方采购占37.07%，表明采购集中度高且关联交易占比较大。,供应商集中度偏高可能导致依赖少数供应商，若供应商出现问题或关联交易不公允，可能影响成本和供应稳定性。,深化集采战采，提升采购管理和供应链管理水平,前五名供应商合计采购金额占比 || 关联方采购占比,False,sufficient,False,提取了四个风险：收入下滑、毛利率下降、筹资现金流恶化、供应商集中度偏高，证据均为原文数据或明确披露。部分风险（如存货减值、政策监管）缺乏明确数据支撑，未纳入。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000797_2023/A000797_2023_risk_exposure.json,A000797,中国武夷,2023,A000797_2023,国际业务经营风险,需求周期,国际工程需求,3,"部分所在国因经济下行，财政收入降低、汇率贬值以及负债水平提高等因素导致基础设施投资预算不足，对公司部分项目工程款回收造成了一定的影响。 || 工程承包业务 | 1,232,486,117. 48 | 1,312,450,038.46 | -6.49% | -21.03% | -18.06% | -3.87% || 非洲 | 763,288,858.64 | 882,522,280.70 | -15.62% | -40.38% | -33.44% | -12.05%",表明因所在国经济下行及财政困难，基础设施投资预算不足，直接影响公司工程款回收，构成高暴露风险。 || 工程承包业务营业收入同比下降21.03%，营业成本下降18.06%，毛利率为-6.49%，反映业务规模收缩和亏损，与国际业务经营风险直接相关。 || 非洲地区营业收入同比下降40.38%，毛利率为负，显示该地区业务严重下滑，进一步印证国际业务经营风险。,证据显示国际工程业务所在国经济下行导致基础设施投资预算不足，工程款回收困难，且该业务收入大幅下降、毛利率为负，直接危害收入和现金流，风险暴露程度高。,加强经营性风险分析，优化市场布局 || 大力推进属地化经营 || 完善投标决策程序，加强项目可行性研究 || 强化项目全周期成本过程管控,工程承包业务收入同比下降21.03% || 非洲地区收入同比下降40.38% || 工程承包业务毛利率-6.49%,False,sufficient,False,各风险均有明确年报证据支持，符合要求。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000797_2023/A000797_2023_risk_exposure.json,A000797,中国武夷,2023,A000797_2023,汇率波动风险,汇率利率,外汇风险,2,为有效防范外汇风险，公司制订了外汇风险管理办法，采取争取有利的结算货币、加强款项结算与催收、及时结售汇等措施；公司制订了远期外汇交易管理制度，开展远期结售汇业务，最大限度规避因汇率波动带来的外汇风险。,公司明确认识到汇率波动风险，并制定了专门的管理办法和远期外汇交易制度，表明该风险受到管理层关注且有应对措施，暴露程度中等。,证据表明公司国际业务面临汇率波动风险，已设立专项管理制度和远期结售汇等对冲措施，但未量化潜在损失，风险暴露为中。,外汇风险管理办法 || 远期外汇交易管理制度 || 争取有利结算货币 || 及时结售汇,,False,sufficient,False,各风险均有明确年报证据支持，符合要求。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000797_2023/A000797_2023_risk_exposure.json,A000797,中国武夷,2023,A000797_2023,按揭贷款担保风险,财务流动性,或有负债,2,公司子公司为商品房承购人提供按揭贷款担保，报告期末担保余额为人民币 33.19亿元。,担保余额高达33.19亿元，若购房人违约需公司代为偿还，构成重大或有负债，可能影响公司现金流和资产负债状况。,担保余额大且属于资产负债表外或有负债，一旦发生违约将直接导致现金流出和负债增加，风险暴露程度中等。,,担保余额33.19亿元,False,sufficient,False,各风险均有明确年报证据支持，符合要求。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000809_2023/A000809_2023_risk_exposure.json,A000809,铁岭新城,2023,A000809_2023,政策风险,政策监管,宏观经济、土地、房地产及新能源政策,2,一是政策风险。政策风险集中体现在公司受宏观经济政策、土地政策、房地产政策及新能源相关政策的影响较大。,公司明确披露受多重政策影响，政策调整可能对公司业务产生较大影响。,年报中公司自行列为第一项风险，涉及多领域政策，虽未量化但表明影响重大，暴露程度中等。,公司将依据政策导向，并提前作出预判，不断优化业务发展方向。,,False,sufficient,False,证据均来源于年报原文，风险点清晰，量化数据充分，覆盖政策、财务、合规、供应链、需求、客户履约等领域，共7条风险暴露，未超出12条上限。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000809_2023/A000809_2023_risk_exposure.json,A000809,铁岭新城,2023,A000809_2023,财务流动性风险,财务流动性,融资渠道限制与成本,2,三是财务风险。公司的融资渠道受到限制，融资成本较高，因而会有一定的流动性风险和潜在的信用风险。,公司主动披露融资渠道受限、成本高企，导致流动性风险和信用风险。,公司自我识别融资困难，虽未列具体数字，但直接影响现金流和偿债能力，暴露程度中等。,公司将积极拓宽融资渠道，加快推进资产处置，提高资金回笼速度，以应对相关风险。,,False,sufficient,False,证据均来源于年报原文，风险点清晰，量化数据充分，覆盖政策、财务、合规、供应链、需求、客户履约等领域，共7条风险暴露，未超出12条上限。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000809_2023/A000809_2023_risk_exposure.json,A000809,铁岭新城,2023,A000809_2023,退市风险警示,诉讼合规治理,退市风险警示,3,公司2023年度经审计的扣除非经常性损益净利润为负值且扣除后营业收入低于1亿元，根据《深圳证券交易所股票上市规则》第9.3.1条第一款第（一）项之规定，公司股票交易将被深圳证券交易所实施退市风险警示。,公司触发退市风险警示条件，对持续经营和合规状态构成直接重大影响。,退市风险警示直接威胁公司上市地位，严重影响经营连续性和声誉，暴露程度高。,,扣非净利润为负值且扣除后营业收入低于1亿元,False,sufficient,False,证据均来源于年报原文，风险点清晰，量化数据充分，覆盖政策、财务、合规、供应链、需求、客户履约等领域，共7条风险暴露，未超出12条上限。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000809_2023/A000809_2023_risk_exposure.json,A000809,铁岭新城,2023,A000809_2023,供应商集中度风险,供应链,供应商集中度,2,"前五名供应商合计采购金额（元） | 41,908,393.55 前五名供应商合计采购金额占年度采购总额比例 | 91.07%",前五名供应商采购占比高达91.07%，采购高度集中，若个别供应商中断供货将严重影响生产。,供应商集中度极高，虽未自评为风险，但数据暴露重大依赖，暴露程度中等。,,前五名供应商采购占比91.07%,False,sufficient,False,证据均来源于年报原文，风险点清晰，量化数据充分，覆盖政策、财务、合规、供应链、需求、客户履约等领域，共7条风险暴露，未超出12条上限。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000809_2023/A000809_2023_risk_exposure.json,A000809,铁岭新城,2023,A000809_2023,收入地域集中度与下降风险,需求周期,收入地域集中与萎缩,3,"分地区 铁岭地区 | 23,785,286.18 | 100.00% | 221,833,683.22 | 100.00% | -89.28%",公司全部收入来自铁岭地区，且该地区收入同比下降89.28%，显示需求急剧萎缩，经营极度依赖单一区域。,收入百分之百集中于一地区且大幅下滑，严重威胁收入和持续经营，暴露程度高。,,铁岭地区营业收入同比下降89.28%,False,sufficient,False,证据均来源于年报原文，风险点清晰，量化数据充分，覆盖政策、财务、合规、供应链、需求、客户履约等领域，共7条风险暴露，未超出12条上限。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000809_2023/A000809_2023_risk_exposure.json,A000809,铁岭新城,2023,A000809_2023,重大销售合同履行风险,客户信用/集中度,合同未正常履行,3,"64套钢混塔筒 | 昌图润航新能源有限公司 | 31,456 | 0 | 0 | 31,456 | 否 | 由于对方风电项目并网时间由 2024年12月推迟至2025年12月，同时对方为提高风电项目发电效率及收益，重新优化风机机型的选择，导致合同未正常履行，该项目的供货时间将后移至2024年和2025年。 || 64套钢混塔筒 | 昌图润荣新能源有限公司 | 31,456 | 0 | 0 | 31,456 | 否 | 由于对方风电项目并网时间由 2024年12月推迟至2025年12月，同时对方为提高风电项目发电效率及收益，重新优化风机机型的选择,导致合同未正常履行，该项目的供货时间将后移至2024年和 2025年。",与昌图润航的3.15亿元合同本年度未履行，因客户项目延期及机型优化，影响当期收入且未来履行存在不确定性。 || 与昌图润荣的3.15亿元合同同样未履行，原因相同，两合同合计6.29亿元待履行，客户信用风险暴露显著。,两笔重大合同均未按计划履行，金额巨大且原因为客户原因，直接影响公司收入和经营计划，暴露程度高。,,"待履行合同金额62,912万元",False,sufficient,False,证据均来源于年报原文，风险点清晰，量化数据充分，覆盖政策、财务、合规、供应链、需求、客户履约等领域，共7条风险暴露，未超出12条上限。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000809_2023/A000809_2023_risk_exposure.json,A000809,铁岭新城,2023,A000809_2023,会计差错更正导致的财务报告风险,诉讼合规治理,收入确认方法调整,2,"按照净额法，2023 年第三季度混塔业务确认收入为 703,223.30 元，公司依此对 2023 年第三季度相关财务信息进行更正。 || 公司本次对前期会计差错采用追溯重述法进行更正，相应对 2023年9 月30日财务报表中营业收入、营业成本等有关项目进行调整，对总资产、股东权益、净利润均无影响",公司因对混塔业务收入确认方式判断错误而进行前期会计差错更正，涉及金额较大，反映财务报告内控风险。 || 虽更正后对净资产和净利润无影响，但收入调减约2291万元，暴露了业务判断和合规风险。,会计差错更正显示公司收入确认存在不当判断，虽已纠正但反映内控薄弱，暴露程度中等。,,"营业收入调减22,914,033.34元",False,sufficient,False,证据均来源于年报原文，风险点清晰，量化数据充分，覆盖政策、财务、合规、供应链、需求、客户履约等领域，共7条风险暴露，未超出12条上限。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000838_2023/A000838_2023_risk_exposure.json,A000838,财信发展,2023,A000838_2023,房地产行业需求下行,需求周期,行业周期,3,"签约销售面积 | 平方米 | 146,633 | 260,669.00 | -43.75% || 签约销售金额 | 万元 | 75,434 | 174,051.00 | -56.66% || 我国宏观经济面临下行压力，叠加中长期住房需求动能释放减弱，行业持续低迷，2023 年销售持续疲软",签约销售面积同比下降43.75%，说明销售规模大幅萎缩，直接影响收入。 || 签约销售金额同比下降56.66%，降幅超过面积降幅，反映单价或去化困难。 || 公司自身将销售下滑归因于宏观和行业需求走弱，验证需求周期风险。,签约销售面积和金额双双大幅下降，且公司明确归因为行业需求低迷，对营业收入产生直接影响，暴露程度高。,,签约销售面积同比变化 || 签约销售金额同比变化,False,sufficient,False,证据均来自年报原文，覆盖主要风险领域，数据详实。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000838_2023/A000838_2023_risk_exposure.json,A000838,财信发展,2023,A000838_2023,地区收入集中度风险,客户信用/集中度,地区集中度,2,"重庆分部 | 2,201,876,211.48 | 54.79% | 1,015,437,658.72 | 24.20% | 116.84% || 江苏分部 | 556,127,535.02 | 13.84% | 1,884,413,510.47 | 44.91% | -70.49%",重庆分部收入占公司总收入的54.79%，且同比大幅增长，单一地区依赖度高。 || 江苏分部收入占比由44.91%骤降至13.84%，收入波动大，地区间不平衡。,公司收入高度集中于重庆地区（54.79%），其他地区收入波动剧烈，存在地区集中度风险，暴露程度中等。,,各分部收入占比,False,sufficient,False,证据均来自年报原文，覆盖主要风险领域，数据详实。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000838_2023/A000838_2023_risk_exposure.json,A000838,财信发展,2023,A000838_2023,环保板块收入下滑,需求周期,环保业务,2,"环保板块收入 | 90,966,084.93 | 2.26% | 132,881,364.45 | 3.17% | -31.54%",环保板块收入同比下降31.54%，降幅显著，对整体收入造成负面影响。,环保板块收入同比大幅下滑31.54%，且占比下降，表明该板块面临需求或经营压力，暴露程度中等。,,环保板块收入同比变化 || 环保板块收入占比,False,sufficient,False,证据均来自年报原文，覆盖主要风险领域，数据详实。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000838_2023/A000838_2023_risk_exposure.json,A000838,财信发展,2023,A000838_2023,财务流动性风险,财务流动性,资产负债恶化,3,"总资产（元） | 4,241,713,180.92 | 10,695,055,091.32 | -60.34% || 归属于上市公司股东的净资产（元） | 680,669,522.77 | 967,168,449.90 | -29.62% || 扣除非经常损益前后的净利润孰低者为负值 是 □否",总资产较上年下降60.34%，资产规模大幅缩减。 || 净资产同比下降29.62%，所有者权益严重侵蚀。 || 公司最近一个会计年度扣非前后净利润孰低为负，表明经营亏损。,总资产和净资产大幅下降，且净利润为负，表明公司财务流动性紧张、偿债能力削弱，暴露程度高。,,总资产同比变化 || 净资产同比变化 || 净利润正负,False,sufficient,False,证据均来自年报原文，覆盖主要风险领域，数据详实。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000838_2023/A000838_2023_risk_exposure.json,A000838,财信发展,2023,A000838_2023,诉讼及合规风险,诉讼合规治理,监管处罚,3,"2023 年，公司抽查往年事项发现 2020 年公司对间接参股公司深圳市财信新领航置业有限公司提供财务资助 2,000 万元，由于旧改项目未最终落地，前述财务资助于 2021 年转至非关联方深圳信展投资控股有限公司。上述对外提供财务资助事项，公司未签订协议，未履行审议程序并及时进行临时公告。同时，2024 年 3 月中国证券监督管理委员会重庆监管局针对此事项发布行政监管措施决定书【2024】6 号《关于对财信地产发展集团股份有限公司采取责令改正措施的决定》。",公司存在未履行审议程序的财务资助违规行为，并收到证监局责令改正决定，面临监管处罚和整改压力。,违规提供财务资助、未履行审议程序已被监管出具责令改正措施，暴露公司治理和合规风险，暴露程度高。,公司已补签协议、召开董事会审议补充确认、发布公告、进行内部整改,财务资助金额2000万元 || 行政监管措施决定书编号,False,sufficient,False,证据均来自年报原文，覆盖主要风险领域，数据详实。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000838_2023/A000838_2023_risk_exposure.json,A000838,财信发展,2023,A000838_2023,按揭贷款担保风险,客户信用/集中度,或有负债,2,"截止本报告期末，公司为商品房承购人因银行抵押贷款提供的担保余额为 77,198.57 万元。",公司为商品房承购人提供大额担保余额，若承购人违约，公司可能承担偿付责任。,大额担保余额（约7.72亿元）构成重大或有负债，可能影响公司现金流和财务状况，暴露程度中等。,,担保余额金额,False,sufficient,False,证据均来自年报原文，覆盖主要风险领域，数据详实。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000863_2023/A000863_2023_risk_exposure.json,A000863,三湘印象,2023,A000863_2023,房地产销售下滑,需求周期,房地产销售,3,"房地产销售 | 757, 854,422. 15 | 315,020,565.99 | 58.43% | -36.27% | -45.26% | 6.83%","房地产销售收入757,854,422.15元，同比下降36.27%，表明公司核心房地产业务遭遇市场需求下行，收入显著萎缩。",房地产销售收入同比下降36.27%，占营业收入比重最大，直接导致公司整体收入下滑，对经营业绩有重大负面影响。,,房地产销售营业收入同比增速 || 房地产销售毛利率同比变化,False,sufficient,False,从年报中提取了7条风险暴露，使用了金额、比例、同比等可审计信息，证据质量高。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000863_2023/A000863_2023_risk_exposure.json,A000863,三湘印象,2023,A000863_2023,客户按揭担保风险,客户信用/集中度,按揭担保,2,"截至2023年12 月31日，本公司为客户购房按揭贷款提供的阶段性担保总额为 163,539.71万元。",公司为客户按揭贷款提供16.35亿元的阶段性担保，若购房者违约可能需代偿，形成潜在信用风险。,担保金额高达16.35亿元，若房地产市场需求持续下滑导致购房者还款能力下降，公司可能面临代偿损失，影响现金流。,,阶段性担保总额,False,sufficient,False,从年报中提取了7条风险暴露，使用了金额、比例、同比等可审计信息，证据质量高。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000863_2023/A000863_2023_risk_exposure.json,A000863,三湘印象,2023,A000863_2023,供应商集中风险,供应链,采购集中,2,"前五名供应商合计采购金额（元） | 371,699,597. 86 前五名供应商合计采购金额占年度采购总额比例 | 38.09%",前五大供应商采购占比38.09%，采购集中度较高，一旦主要供应商出现问题可能影响供应链稳定。,前五名供应商采购额占年度采购总额38.09%，存在供应商依赖风险，可能因供应商问题导致成本上升或供应中断。,,前五名供应商采购占比,False,sufficient,False,从年报中提取了7条风险暴露，使用了金额、比例、同比等可审计信息，证据质量高。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000863_2023/A000863_2023_risk_exposure.json,A000863,三湘印象,2023,A000863_2023,流动性风险,财务流动性,现金流,2,"报告期内公司经营活动产生的现金净流量 4,508,524.05 元 || 筹资活动现金流入小计 | 160,854, 519. 46 | 323,100,000.00 | -50.22%",经营活动现金流量净额仅450.85万元，远低于净利润，表明盈利质量较差，经营性现金流紧张。 || 筹资活动现金流入1.61亿元，同比下降50.22%，外部融资能力减弱。,经营现金流极低且筹资流入大幅下降，公司可能面临短期偿债及运营资金压力。,,经营活动现金流量净额 || 筹资活动现金流入同比变化,False,sufficient,False,从年报中提取了7条风险暴露，使用了金额、比例、同比等可审计信息，证据质量高。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000863_2023/A000863_2023_risk_exposure.json,A000863,三湘印象,2023,A000863_2023,投资基金公允价值波动,市场价格,金融资产公允价值,2,"公允价值变动损益 | -38,980,285. 34 | 156.56% | 主要系本期投资基金公允价值变动损益 | 否",公允价值变动损失3898万元，占利润总额156.56%，对利润冲击巨大。,公允价值变动损益（损失）占利润总额比例超过100%，说明公司盈利高度依赖金融资产公允价值变动，存在较大不确定性。,,公允价值变动损益金额 || 公允价值变动损益占利润总额比例,False,sufficient,False,从年报中提取了7条风险暴露，使用了金额、比例、同比等可审计信息，证据质量高。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000863_2023/A000863_2023_risk_exposure.json,A000863,三湘印象,2023,A000863_2023,股权投资减值风险,市场价格,资产减值,2,"资产减值 | -6,510,971. 26 | 26.15% | 主要系本期公司持有的维康金杖股权计提减值所致 | 否",对维康金杖股权投资计提减值651万元，占利润总额26.15%，表明所持股权价值下降。,股权减值占利润总额四分之一以上，若未来继续减值将损害盈利。,,资产减值损失金额 || 资产减值损失占利润总额比例,False,sufficient,False,从年报中提取了7条风险暴露，使用了金额、比例、同比等可审计信息，证据质量高。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000863_2023/A000863_2023_risk_exposure.json,A000863,三湘印象,2023,A000863_2023,存货高企风险,需求周期,房地产存货,2,"存货 | 4,304,228, 960. 87 | 61.32% | 4,129,319,506. 04 | 59.68% | 1. 64%",存货43.04亿元，占总资产61.32%，占比极高且同比上升，若市场恶化可能发生跌价。,存货占总资产比例超过60%，且同比上升，若房地产销售持续下滑，存货可能面临较大减值风险。,,存货占总资产比例 || 存货同比变化,False,sufficient,False,从年报中提取了7条风险暴露，使用了金额、比例、同比等可审计信息，证据质量高。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000897_2023/A000897_2023_risk_exposure.json,A000897,津滨发展,2023,A000897_2023,预售款下降导致收入不确定性,需求周期,预售收入下降,2,经营活动现金流入同比减少 37.58%，主要系本期预售房款较上年同期减少所致 || 报告期内经营活动产生的现金净流量为负主要系报告期内支付税费、支付竞拍土地保证金较多所致,预售房款减少表明未来收入可能下降，反映了房地产市场需求减弱的风险 || 经营活动现金净流量为负进一步反映了资金回笼压力，与预售款减少相关,预售款减少直接导致经营活动现金流入大幅下降，虽年报中收入增长但预售下滑预示未来收入可能受需求周期影响,,经营活动现金流入同比-37.58%,False,sufficient,False,根据年报文本提取了4个主要风险，证据明确，覆盖需求、供应链、流动性和信用担保领域
